time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019/03/08 07:00:00,0,0,0,8.052
2019/03/08 08:00:00,0,0,0,7.757
2019/03/08 09:00:00,0,0,0,7.405
2019/03/08 10:00:00,0,0,0,6.874
2019/03/08 11:00:00,0,0,0,6.528
2019/03/08 12:00:00,0,0,0,6.298
2019/03/08 13:00:00,0,0,0,6.072
2019/03/08 14:00:00,0.273,0.034,0.029,6.595
2019/03/08 15:00:00,1.484,0.167,0.111,8.518
2019/03/08 16:00:00,2.963,0.426,0.136,9.662
2019/03/08 17:00:00,4.002,0.636,0.153,10.907
2019/03/08 18:00:00,4.688,0.798,0.16,12.005
2019/03/08 19:00:00,5.033,0.891,0.16,12.823
2019/03/08 20:00:00,5.015,0.893,0.156,13.284
2019/03/08 21:00:00,4.64,0.804,0.15,13.356
2019/03/08 22:00:00,3.891,0.635,0.139,13.115
2019/03/08 23:00:00,2.801,0.419,0.119,12.662
2019/03/09 00:00:00,1.388,0.18,0.085,11.836
2019/03/09 01:00:00,0.141,0.023,0.016,9.825
2019/03/09 02:00:00,0,0,0,8.415
2019/03/09 03:00:00,0,0,0,8.003
2019/03/09 04:00:00,0,0,0,7.913
2019/03/09 05:00:00,0,0,0,7.815
2019/03/09 06:00:00,0,0,0,7.703
2019/03/09 07:00:00,0,0,0,7.5
2019/03/09 08:00:00,0,0,0,7.261
2019/03/09 09:00:00,0,0,0,7.003
2019/03/09 10:00:00,0,0,0,6.605
2019/03/09 11:00:00,0,0,0,6.213
2019/03/09 12:00:00,0,0,0,5.828
2019/03/09 13:00:00,0,0,0,5.435
2019/03/09 14:00:00,0.339,0.047,0.028,5.783
2019/03/09 15:00:00,1.679,0.212,0.101,8.109
2019/03/09 16:00:00,3.079,0.462,0.126,10.176
2019/03/09 17:00:00,4.063,0.661,0.145,11.578
2019/03/09 18:00:00,4.63,0.784,0.163,12.585
2019/03/09 19:00:00,4.723,0.785,0.188,13.151
2019/03/09 20:00:00,4.876,0.846,0.168,13.451
2019/03/09 21:00:00,4.547,0.774,0.157,13.423
2019/03/09 22:00:00,3.846,0.621,0.142,13.003
2019/03/09 23:00:00,2.671,0.38,0.13,12.113
2019/03/10 00:00:00,1.246,0.12,0.118,10.892
2019/03/10 01:00:00,0.092,0.009,0.02,9.189
2019/03/10 02:00:00,0,0,0,8.081
2019/03/10 03:00:00,0,0,0,7.83
2019/03/10 04:00:00,0,0,0,7.675
2019/03/10 05:00:00,0,0,0,7.662
2019/03/10 06:00:00,0,0,0,7.577
2019/03/10 07:00:00,0,0,0,7.547
2019/03/10 08:00:00,0,0,0,7.705
2019/03/10 09:00:00,0,0,0,7.895
2019/03/10 10:00:00,0,0,0,7.938
2019/03/10 11:00:00,0,0,0,7.939
2019/03/10 12:00:00,0,0,0,7.925
2019/03/10 13:00:00,0,0,0,7.9
2019/03/10 14:00:00,0.033,0.001,0.014,7.971
2019/03/10 15:00:00,0.291,0.003,0.064,8.383
2019/03/10 16:00:00,0.827,0.011,0.151,9.078
2019/03/10 17:00:00,1.489,0.032,0.249,10.077
2019/03/10 18:00:00,1.887,0.048,0.308,11.016
2019/03/10 19:00:00,2.133,0.062,0.342,11.615
2019/03/10 20:00:00,2.256,0.075,0.353,11.901
2019/03/10 21:00:00,1.98,0.059,0.316,11.868
2019/03/10 22:00:00,1.608,0.045,0.26,11.666
2019/03/10 23:00:00,1.21,0.036,0.196,11.381
2019/03/11 00:00:00,0.663,0.023,0.112,10.833
2019/03/11 01:00:00,0.059,0.003,0.018,9.486
2019/03/11 02:00:00,0,0,0,8.337
2019/03/11 03:00:00,0,0,0,8.186
2019/03/11 04:00:00,0,0,0,8.588
2019/03/11 05:00:00,0,0,0,8.73
2019/03/11 06:00:00,0,0,0,8.643
2019/03/11 07:00:00,0,0,0,8.387
2019/03/11 08:00:00,0,0,0,7.863
2019/03/11 09:00:00,0,0,0,7.361
2019/03/11 10:00:00,0,0,0,7.09
2019/03/11 11:00:00,0,0,0,6.835
2019/03/11 12:00:00,0,0,0,6.635
2019/03/11 13:00:00,0,0,0,6.557
2019/03/11 14:00:00,0.186,0.01,0.037,7.242
2019/03/11 15:00:00,0.879,0.035,0.137,9.351
2019/03/11 16:00:00,1.625,0.077,0.231,11.523
2019/03/11 17:00:00,2.346,0.139,0.31,13.567
2019/03/11 18:00:00,2.642,0.151,0.36,14.66
2019/03/11 19:00:00,2.285,0.082,0.358,15.098
2019/03/11 20:00:00,1.839,0.042,0.311,15.232
2019/03/11 21:00:00,1.435,0.024,0.254,15.174
2019/03/11 22:00:00,1.058,0.015,0.194,14.913
2019/03/11 23:00:00,0.795,0.012,0.148,14.5
2019/03/12 00:00:00,0.365,0.008,0.074,13.715
2019/03/12 01:00:00,0.024,0.001,0.012,12.325
2019/03/12 02:00:00,0,0,0,11.387
2019/03/12 03:00:00,0,0,0,10.937
2019/03/12 04:00:00,0,0,0,10.578
2019/03/12 05:00:00,0,0,0,10.18
2019/03/12 06:00:00,0,0,0,9.809
2019/03/12 07:00:00,0,0,0,9.47
2019/03/12 08:00:00,0,0,0,9.215
2019/03/12 09:00:00,0,0,0,9.112
2019/03/12 10:00:00,0,0,0,9.059
2019/03/12 11:00:00,0,0,0,9.047
2019/03/12 12:00:00,0,0,0,9.011
2019/03/12 13:00:00,0,0,0,8.662
2019/03/12 14:00:00,0.285,0.031,0.035,8.839
2019/03/12 15:00:00,1.566,0.18,0.116,10.657
2019/03/12 16:00:00,3.005,0.439,0.14,12.51
2019/03/12 17:00:00,3.997,0.647,0.158,14.569
2019/03/12 18:00:00,4.621,0.798,0.168,16.289
2019/03/12 19:00:00,4.843,0.853,0.179,17.555
2019/03/12 20:00:00,4.774,0.838,0.18,18.362
2019/03/12 21:00:00,4.435,0.763,0.169,18.687
2019/03/12 22:00:00,3.777,0.619,0.151,18.469
2019/03/12 23:00:00,2.766,0.418,0.127,17.697
2019/03/13 00:00:00,1.445,0.195,0.087,16.299
2019/03/13 01:00:00,0.191,0.03,0.019,13.519
2019/03/13 02:00:00,0,0,0,11.665
2019/03/13 03:00:00,0,0,0,10.944
2019/03/13 04:00:00,0,0,0,10.367
2019/03/13 05:00:00,0,0,0,9.626
2019/03/13 06:00:00,0,0,0,8.872
2019/03/13 07:00:00,0,0,0,8.218
2019/03/13 08:00:00,0,0,0,7.696
2019/03/13 09:00:00,0,0,0,7.427
2019/03/13 10:00:00,0,0,0,7.139
2019/03/13 11:00:00,0,0,0,6.606
2019/03/13 12:00:00,0,0,0,6.032
2019/03/13 13:00:00,0,0,0,5.467
2019/03/13 14:00:00,0.505,0.078,0.026,6.137
2019/03/13 15:00:00,2.002,0.289,0.084,8.443
2019/03/13 16:00:00,3.334,0.531,0.109,10.216
2019/03/13 17:00:00,4.273,0.73,0.129,12.374
2019/03/13 18:00:00,4.842,0.868,0.142,14.267
2019/03/13 19:00:00,5.077,0.931,0.15,15.65
2019/03/13 20:00:00,5.004,0.916,0.151,16.551
2019/03/13 21:00:00,4.624,0.824,0.146,16.921
2019/03/13 22:00:00,3.926,0.666,0.133,16.831
2019/03/13 23:00:00,2.877,0.45,0.113,16.313
2019/03/14 00:00:00,1.511,0.209,0.083,15.189
2019/03/14 01:00:00,0.219,0.036,0.019,12.452
2019/03/14 02:00:00,0,0,0,10.619
2019/03/14 03:00:00,0,0,0,9.783
2019/03/14 04:00:00,0,0,0,9.146
2019/03/14 05:00:00,0,0,0,8.69
2019/03/14 06:00:00,0,0,0,8.318
2019/03/14 07:00:00,0,0,0,7.979
2019/03/14 08:00:00,0,0,0,7.328
2019/03/14 09:00:00,0,0,0,6.631
2019/03/14 10:00:00,0,0,0,6.187
2019/03/14 11:00:00,0,0,0,6.085
2019/03/14 12:00:00,0,0,0,5.843
2019/03/14 13:00:00,0,0,0,5.582
2019/03/14 14:00:00,0.548,0.087,0.025,6.355
2019/03/14 15:00:00,2.054,0.304,0.08,8.977
2019/03/14 16:00:00,3.38,0.551,0.103,11.392
2019/03/14 17:00:00,4.332,0.757,0.121,13.246
2019/03/14 18:00:00,4.92,0.9,0.133,14.657
2019/03/14 19:00:00,5.167,0.967,0.14,15.756
2019/03/14 20:00:00,5.097,0.953,0.141,16.609
2019/03/14 21:00:00,4.712,0.859,0.136,17.222
2019/03/14 22:00:00,3.992,0.692,0.125,17.46
2019/03/14 23:00:00,2.928,0.469,0.108,17.147
2019/03/15 00:00:00,1.542,0.215,0.084,15.873
2019/03/15 01:00:00,0.207,0.025,0.027,12.639
2019/03/15 02:00:00,0,0,0,10.733
2019/03/15 03:00:00,0,0,0,9.894
2019/03/15 04:00:00,0,0,0,9.11
2019/03/15 05:00:00,0,0,0,8.335
2019/03/15 06:00:00,0,0,0,7.724
2019/03/15 07:00:00,0,0,0,7.199
2019/03/15 08:00:00,0,0,0,6.742
2019/03/15 09:00:00,0,0,0,6.428
2019/03/15 10:00:00,0,0,0,6.276
2019/03/15 11:00:00,0,0,0,6.202
2019/03/15 12:00:00,0,0,0,6.169
2019/03/15 13:00:00,0,0,0,6.204
2019/03/15 14:00:00,0.515,0.078,0.029,7.606
2019/03/15 15:00:00,1.913,0.269,0.092,11.304
2019/03/15 16:00:00,3.136,0.486,0.124,13.719
2019/03/15 17:00:00,3.962,0.647,0.154,15.557
2019/03/15 18:00:00,4.567,0.789,0.166,16.921
2019/03/15 19:00:00,4.915,0.891,0.163,18.073
2019/03/15 20:00:00,4.912,0.902,0.157,19.016
2019/03/15 21:00:00,4.58,0.827,0.147,19.41
2019/03/15 22:00:00,3.892,0.667,0.135,19.277
2019/03/15 23:00:00,2.856,0.45,0.116,18.642
2019/03/16 00:00:00,1.505,0.206,0.087,17.174
2019/03/16 01:00:00,0.206,0.023,0.028,13.878
2019/03/16 02:00:00,0,0,0,11.658
2019/03/16 03:00:00,0,0,0,10.796
2019/03/16 04:00:00,0,0,0,10.037
2019/03/16 05:00:00,0,0,0,9.338
2019/03/16 06:00:00,0,0,0,8.763
2019/03/16 07:00:00,0,0,0,8.325
2019/03/16 08:00:00,0,0,0,8.01
2019/03/16 09:00:00,0,0,0,7.878
2019/03/16 10:00:00,0,0,0,7.847
2019/03/16 11:00:00,0,0,0,7.952
2019/03/16 12:00:00,0,0,0,7.999
2019/03/16 13:00:00,0,0,0,8.077
2019/03/16 14:00:00,0.525,0.079,0.03,9.487
2019/03/16 15:00:00,1.923,0.275,0.091,12.869
2019/03/16 16:00:00,3.196,0.511,0.117,15.335
2019/03/16 17:00:00,4.111,0.709,0.137,17.576
2019/03/16 18:00:00,4.677,0.849,0.15,19.304
2019/03/16 19:00:00,4.91,0.912,0.158,20.572
2019/03/16 20:00:00,4.831,0.896,0.159,21.562
2019/03/16 21:00:00,4.471,0.809,0.152,22.171
2019/03/16 22:00:00,3.776,0.646,0.141,22.172
2019/03/16 23:00:00,2.749,0.428,0.123,21.418
2019/03/17 00:00:00,1.423,0.186,0.095,19.784
2019/03/17 01:00:00,0.189,0.019,0.03,16.573
2019/03/17 02:00:00,0,0,0,14.563
2019/03/17 03:00:00,0,0,0,13.719
2019/03/17 04:00:00,0,0,0,13.234
2019/03/17 05:00:00,0,0,0,12.843
2019/03/17 06:00:00,0,0,0,12.466
2019/03/17 07:00:00,0,0,0,12.063
2019/03/17 08:00:00,0,0,0,11.642
2019/03/17 09:00:00,0,0,0,11.283
2019/03/17 10:00:00,0,0,0,10.961
2019/03/17 11:00:00,0,0,0,10.63
2019/03/17 12:00:00,0,0,0,10.362
2019/03/17 13:00:00,0,0,0,10.18
2019/03/17 14:00:00,0.467,0.064,0.035,11.353
2019/03/17 15:00:00,1.794,0.242,0.103,14.997
2019/03/17 16:00:00,3.052,0.474,0.13,17.488
2019/03/17 17:00:00,3.954,0.671,0.15,20.278
2019/03/17 18:00:00,4.558,0.83,0.157,22.59
2019/03/17 19:00:00,4.787,0.892,0.166,23.765
2019/03/17 20:00:00,4.728,0.877,0.167,24.164
2019/03/17 21:00:00,4.385,0.789,0.161,23.97
2019/03/17 22:00:00,3.728,0.633,0.147,23.272
2019/03/17 23:00:00,2.737,0.425,0.126,22.274
2019/03/18 00:00:00,1.45,0.194,0.094,20.825
2019/03/18 01:00:00,0.209,0.022,0.031,18.189
2019/03/18 02:00:00,0,0,0,16.606
2019/03/18 03:00:00,0,0,0,16.425
2019/03/18 04:00:00,0,0,0,16.833
2019/03/18 05:00:00,0,0,0,16.647
2019/03/18 06:00:00,0,0,0,15.147
2019/03/18 07:00:00,0,0,0,13.732
2019/03/18 08:00:00,0,0,0,12.97
2019/03/18 09:00:00,0,0,0,12.599
2019/03/18 10:00:00,0,0,0,12.392
2019/03/18 11:00:00,0,0,0,12.293
2019/03/18 12:00:00,0,0,0,12.215
2019/03/18 13:00:00,0,0,0,12.179
2019/03/18 14:00:00,0.46,0.05,0.049,13.007
2019/03/18 15:00:00,1.809,0.248,0.102,16.251
2019/03/18 16:00:00,3.039,0.474,0.131,18.534
2019/03/18 17:00:00,3.934,0.666,0.152,20.626
2019/03/18 18:00:00,4.564,0.822,0.16,21.461
2019/03/18 19:00:00,4.818,0.885,0.168,21.814
2019/03/18 20:00:00,4.774,0.872,0.169,21.777
2019/03/18 21:00:00,4.428,0.784,0.163,21.429
2019/03/18 22:00:00,3.764,0.629,0.149,20.849
2019/03/18 23:00:00,2.769,0.424,0.127,20.016
2019/03/19 00:00:00,1.452,0.177,0.109,18.761
2019/03/19 01:00:00,0.22,0.02,0.035,16.28
2019/03/19 02:00:00,0,0,0,14.766
2019/03/19 03:00:00,0,0,0,14.502
2019/03/19 04:00:00,0,0,0,13.935
2019/03/19 05:00:00,0,0,0,13.287
2019/03/19 06:00:00,0,0,0,12.893
2019/03/19 07:00:00,0,0,0,12.76
2019/03/19 08:00:00,0,0,0,12.932
2019/03/19 09:00:00,0,0,0,13.125
2019/03/19 10:00:00,0,0,0,13.023
2019/03/19 11:00:00,0,0,0,12.923
2019/03/19 12:00:00,0,0,0,12.614
2019/03/19 13:00:00,0,0,0,12.157
2019/03/19 14:00:00,0.185,0.005,0.042,12.424
2019/03/19 15:00:00,0.617,0.014,0.114,13.871
2019/03/19 16:00:00,1.262,0.04,0.205,14.835
2019/03/19 17:00:00,1.994,0.093,0.292,15.867
2019/03/19 18:00:00,2.815,0.204,0.348,16.691
2019/03/19 19:00:00,4.089,0.546,0.295,17.605
2019/03/19 20:00:00,4.665,0.769,0.22,18.286
2019/03/19 21:00:00,4.38,0.714,0.203,18.352
2019/03/19 22:00:00,3.713,0.569,0.184,17.862
2019/03/19 23:00:00,2.706,0.372,0.157,16.9
2019/03/20 00:00:00,1.332,0.129,0.13,15.37
2019/03/20 01:00:00,0.209,0.014,0.038,13.195
2019/03/20 02:00:00,0,0,0,11.187
2019/03/20 03:00:00,0,0,0,10.934
2019/03/20 04:00:00,0,0,0,10.822
2019/03/20 05:00:00,0,0,0,10.55
2019/03/20 06:00:00,0,0,0,10.419
2019/03/20 07:00:00,0,0,0,10.241
2019/03/20 08:00:00,0,0,0,9.604
2019/03/20 09:00:00,0,0,0,9.431
2019/03/20 10:00:00,0,0,0,9.676
2019/03/20 11:00:00,0,0,0,10.086
2019/03/20 12:00:00,0,0,0,10.293
2019/03/20 13:00:00,0,0,0,10.48
2019/03/20 14:00:00,0.099,0.001,0.029,11.014
2019/03/20 15:00:00,0.575,0.01,0.109,11.81
2019/03/20 16:00:00,1.519,0.058,0.232,12.627
2019/03/20 17:00:00,2.398,0.142,0.318,13.7
2019/03/20 18:00:00,3.209,0.27,0.359,14.559
2019/03/20 19:00:00,3.085,0.211,0.392,14.772
2019/03/20 20:00:00,2.799,0.155,0.387,14.618
2019/03/20 21:00:00,2.637,0.15,0.359,14.385
2019/03/20 22:00:00,2.463,0.167,0.306,14.165
2019/03/20 23:00:00,1.659,0.088,0.23,13.702
2019/03/21 00:00:00,0.862,0.039,0.132,13.076
2019/03/21 01:00:00,0.137,0.005,0.033,12.01
2019/03/21 02:00:00,0,0,0,10.623
2019/03/21 03:00:00,0,0,0,10.054
2019/03/21 04:00:00,0,0,0,9.531
2019/03/21 05:00:00,0,0,0,9.466
2019/03/21 06:00:00,0,0,0,9.492
2019/03/21 07:00:00,0,0,0,9.161
2019/03/21 08:00:00,0,0,0,8.917
2019/03/21 09:00:00,0,0,0,8.671
2019/03/21 10:00:00,0,0,0,8.637
2019/03/21 11:00:00,0,0,0,8.549
2019/03/21 12:00:00,0,0,0,8.539
2019/03/21 13:00:00,0,0,0,8.463
2019/03/21 14:00:00,0.243,0.007,0.051,8.981
2019/03/21 15:00:00,1.37,0.104,0.156,9.881
2019/03/21 16:00:00,2.56,0.267,0.217,10.854
2019/03/21 17:00:00,3.259,0.354,0.276,11.965
2019/03/21 18:00:00,3.366,0.312,0.344,12.571
2019/03/21 19:00:00,3.249,0.25,0.381,12.676
2019/03/21 20:00:00,2.96,0.188,0.382,12.722
2019/03/21 21:00:00,2.648,0.154,0.353,12.714
2019/03/21 22:00:00,2.535,0.184,0.3,12.633
2019/03/21 23:00:00,1.984,0.151,0.226,12.454
2019/03/22 00:00:00,1.144,0.087,0.135,12.095
2019/03/22 01:00:00,0.142,0.005,0.034,11.115
2019/03/22 02:00:00,0,0,0,9.996
2019/03/22 03:00:00,0,0,0,9.636
2019/03/22 04:00:00,0,0,0,9.42
2019/03/22 05:00:00,0,0,0,9.326
2019/03/22 06:00:00,0,0,0,9.392
2019/03/22 07:00:00,0,0,0,9.198
2019/03/22 08:00:00,0,0,0,8.907
2019/03/22 09:00:00,0,0,0,8.775
2019/03/22 10:00:00,0,0,0,8.868
2019/03/22 11:00:00,0,0,0,8.931
2019/03/22 12:00:00,0,0,0,8.921
2019/03/22 13:00:00,0,0,0,8.799
2019/03/22 14:00:00,0.235,0.007,0.05,9.038
2019/03/22 15:00:00,1.068,0.053,0.152,9.699
2019/03/22 16:00:00,2.033,0.145,0.237,10.784
2019/03/22 17:00:00,3.801,0.543,0.21,13.083
2019/03/22 18:00:00,4.662,0.775,0.194,15.137
2019/03/22 19:00:00,4.907,0.839,0.202,16.527
2019/03/22 20:00:00,4.826,0.818,0.206,17.148
2019/03/22 21:00:00,4.287,0.667,0.22,17.121
2019/03/22 22:00:00,2.565,0.208,0.291,16.334
2019/03/22 23:00:00,0.897,0.017,0.162,14.908
2019/03/23 00:00:00,0.649,0.018,0.115,13.814
2019/03/23 01:00:00,0.119,0.003,0.031,12.544
2019/03/23 02:00:00,0,0,0,11.253
2019/03/23 03:00:00,0,0,0,10.814
2019/03/23 04:00:00,0,0,0,10.727
2019/03/23 05:00:00,0,0,0,10.579
2019/03/23 06:00:00,0,0,0,10.569
2019/03/23 07:00:00,0,0,0,10.53
2019/03/23 08:00:00,0,0,0,10.54
2019/03/23 09:00:00,0,0,0,10.527
2019/03/23 10:00:00,0,0,0,10.458
2019/03/23 11:00:00,0,0,0,10.381
2019/03/23 12:00:00,0,0,0,10.191
2019/03/23 13:00:00,0,0,0,10.03
2019/03/23 14:00:00,0.19,0.004,0.044,10.221
2019/03/23 15:00:00,0.957,0.039,0.148,10.863
2019/03/23 16:00:00,2.123,0.165,0.237,12.018
2019/03/23 17:00:00,3.706,0.515,0.221,13.939
2019/03/23 18:00:00,4.483,0.709,0.216,15.386
2019/03/23 19:00:00,4.711,0.76,0.229,16.253
2019/03/23 20:00:00,4.654,0.746,0.23,16.648
2019/03/23 21:00:00,4.34,0.68,0.217,16.569
2019/03/23 22:00:00,3.153,0.367,0.254,15.949
2019/03/23 23:00:00,2.144,0.199,0.214,15.301
2019/03/24 00:00:00,1.088,0.083,0.13,14.518
2019/03/24 01:00:00,0.167,0.008,0.037,13.266
2019/03/24 02:00:00,0,0,0,12.171
2019/03/24 03:00:00,0,0,0,11.72
2019/03/24 04:00:00,0,0,0,11.201
2019/03/24 05:00:00,0,0,0,10.71
2019/03/24 06:00:00,0,0,0,10.371
2019/03/24 07:00:00,0,0,0,10.009
2019/03/24 08:00:00,0,0,0,9.67
2019/03/24 09:00:00,0,0,0,9.221
2019/03/24 10:00:00,0,0,0,8.77
2019/03/24 11:00:00,0,0,0,8.405
2019/03/24 12:00:00,0,0,0,8.073
2019/03/24 13:00:00,0,0,0.001,7.743
2019/03/24 14:00:00,0.494,0.044,0.06,8.856
2019/03/24 15:00:00,1.901,0.251,0.108,11.13
2019/03/24 16:00:00,3.188,0.487,0.132,13.312
2019/03/24 17:00:00,4.116,0.686,0.151,15.581
2019/03/24 18:00:00,4.747,0.847,0.157,17.339
2019/03/24 19:00:00,4.958,0.901,0.168,18.582
2019/03/24 20:00:00,4.898,0.888,0.169,19.2
2019/03/24 21:00:00,4.526,0.796,0.164,19.408
2019/03/24 22:00:00,3.838,0.636,0.152,19.337
2019/03/24 23:00:00,2.825,0.427,0.133,18.87
2019/03/25 00:00:00,1.534,0.199,0.101,17.673
2019/03/25 01:00:00,0.276,0.025,0.041,14.909
2019/03/25 02:00:00,0,0,0,12.584
2019/03/25 03:00:00,0,0,0,11.895
2019/03/25 04:00:00,0,0,0,11.92
2019/03/25 05:00:00,0,0,0,11.763
2019/03/25 06:00:00,0,0,0,11.444
2019/03/25 07:00:00,0,0,0,11.109
2019/03/25 08:00:00,0,0,0,10.802
2019/03/25 09:00:00,0,0,0,10.454
2019/03/25 10:00:00,0,0,0,10.256
2019/03/25 11:00:00,0,0,0,10.422
2019/03/25 12:00:00,0,0,0,10.738
2019/03/25 13:00:00,0,0,0.001,11.056
2019/03/25 14:00:00,0.531,0.053,0.059,12.059
2019/03/25 15:00:00,1.887,0.257,0.105,14.89
2019/03/25 16:00:00,3.049,0.464,0.139,16.993
2019/03/25 17:00:00,3.917,0.643,0.162,18.796
2019/03/25 18:00:00,4.636,0.832,0.159,19.916
2019/03/25 19:00:00,4.901,0.902,0.165,20.537
2019/03/25 20:00:00,4.851,0.89,0.166,20.866
2019/03/25 21:00:00,4.503,0.803,0.16,20.935
2019/03/25 22:00:00,3.841,0.648,0.147,20.515
2019/03/25 23:00:00,2.848,0.439,0.128,19.549
2019/03/26 00:00:00,1.535,0.183,0.118,17.85
2019/03/26 01:00:00,0.293,0.022,0.046,15.07
2019/03/26 02:00:00,0,0,0,12.666
2019/03/26 03:00:00,0,0,0,12.179
2019/03/26 04:00:00,0,0,0,12.121
2019/03/26 05:00:00,0,0,0,12.295
2019/03/26 06:00:00,0,0,0,12.222
2019/03/26 07:00:00,0,0,0,11.834
2019/03/26 08:00:00,0,0,0,11.526
2019/03/26 09:00:00,0,0,0,11.094
2019/03/26 10:00:00,0,0,0,10.657
2019/03/26 11:00:00,0,0,0,10.602
2019/03/26 12:00:00,0,0,0,10.592
2019/03/26 13:00:00,0,0,0.001,10.309
2019/03/26 14:00:00,0.314,0.01,0.061,11.432
2019/03/26 15:00:00,1.684,0.18,0.143,13.888
2019/03/26 16:00:00,2.585,0.289,0.213,15.974
2019/03/26 17:00:00,3.556,0.481,0.237,17.981
2019/03/26 18:00:00,3.254,0.307,0.345,18.651
2019/03/26 19:00:00,3.673,0.399,0.35,19.058
2019/03/26 20:00:00,4.228,0.602,0.283,19.654
2019/03/26 21:00:00,3.375,0.358,0.325,19.612
2019/03/26 22:00:00,1.856,0.075,0.288,18.467
2019/03/26 23:00:00,1.394,0.054,0.219,17.231
2019/03/27 00:00:00,1.455,0.153,0.13,16.381
2019/03/27 01:00:00,0.241,0.012,0.047,14.235
2019/03/27 02:00:00,0,0,0,12.29
2019/03/27 03:00:00,0,0,0,11.579
2019/03/27 04:00:00,0,0,0,11.225
2019/03/27 05:00:00,0,0,0,11.126
2019/03/27 06:00:00,0,0,0,11.012
2019/03/27 07:00:00,0,0,0,10.846
2019/03/27 08:00:00,0,0,0,10.553
2019/03/27 09:00:00,0,0,0,10.265
2019/03/27 10:00:00,0,0,0,10.249
2019/03/27 11:00:00,0,0,0,10.4
2019/03/27 12:00:00,0,0,0,10.444
2019/03/27 13:00:00,0,0,0.001,10.294
2019/03/27 14:00:00,0.103,0.001,0.03,10.594
2019/03/27 15:00:00,0.479,0.006,0.096,11.607
2019/03/27 16:00:00,1.027,0.019,0.182,12.633
2019/03/27 17:00:00,2.476,0.157,0.319,14.413
2019/03/27 18:00:00,4.057,0.549,0.279,16.518
2019/03/27 19:00:00,4.616,0.725,0.249,17.93
2019/03/27 20:00:00,4.72,0.777,0.228,18.527
2019/03/27 21:00:00,4.422,0.714,0.213,18.46
2019/03/27 22:00:00,3.766,0.571,0.195,17.938
2019/03/27 23:00:00,2.78,0.378,0.168,17.079
2019/03/28 00:00:00,1.543,0.187,0.112,15.959
2019/03/28 01:00:00,0.306,0.024,0.047,14.394
2019/03/28 02:00:00,0,0,0,12.51
2019/03/28 03:00:00,0,0,0,12.11
2019/03/28 04:00:00,0,0,0,11.793
2019/03/28 05:00:00,0,0,0,11.464
2019/03/28 06:00:00,0,0,0,11.151
2019/03/28 07:00:00,0,0,0,10.888
2019/03/28 08:00:00,0,0,0,10.596
2019/03/28 09:00:00,0,0,0,10.319
2019/03/28 10:00:00,0,0,0,10.062
2019/03/28 11:00:00,0,0,0,9.844
2019/03/28 12:00:00,0,0,0,9.606
2019/03/28 13:00:00,0,0,0.002,9.412
2019/03/28 14:00:00,0.454,0.028,0.069,10.518
2019/03/28 15:00:00,1.698,0.188,0.135,12.486
2019/03/28 16:00:00,2.969,0.414,0.163,14.281
2019/03/28 17:00:00,3.676,0.525,0.209,15.521
2019/03/28 18:00:00,4.357,0.686,0.214,16.466
2019/03/28 19:00:00,4.906,0.86,0.187,17.26
2019/03/28 20:00:00,4.886,0.859,0.184,17.63
2019/03/28 21:00:00,4.54,0.777,0.176,17.645
2019/03/28 22:00:00,3.889,0.632,0.16,17.309
2019/03/28 23:00:00,2.882,0.426,0.14,16.588
2019/03/29 00:00:00,1.604,0.206,0.104,15.589
2019/03/29 01:00:00,0.333,0.029,0.047,13.944
2019/03/29 02:00:00,0,0,0,11.793
2019/03/29 03:00:00,0,0,0,11.165
2019/03/29 04:00:00,0,0,0,11.123
2019/03/29 05:00:00,0,0,0,10.877
2019/03/29 06:00:00,0,0,0,10.518
2019/03/29 07:00:00,0,0,0,9.844
2019/03/29 08:00:00,0,0,0,9.192
2019/03/29 09:00:00,0,0,0,8.764
2019/03/29 10:00:00,0,0,0,8.503
2019/03/29 11:00:00,0,0,0,8.32
2019/03/29 12:00:00,0,0,0,8.226
2019/03/29 13:00:00,0,0,0.002,7.969
2019/03/29 14:00:00,0.564,0.051,0.066,9.598
2019/03/29 15:00:00,1.937,0.256,0.11,11.906
2019/03/29 16:00:00,3.271,0.514,0.127,14.289
2019/03/29 17:00:00,4.201,0.72,0.143,16.565
2019/03/29 18:00:00,4.765,0.861,0.155,18.403
2019/03/29 19:00:00,4.987,0.92,0.164,19.603
2019/03/29 20:00:00,4.883,0.89,0.17,20.25
2019/03/29 21:00:00,4.516,0.797,0.166,20.419
2019/03/29 22:00:00,3.879,0.652,0.15,20.053
2019/03/29 23:00:00,2.871,0.439,0.133,19.374
2019/03/30 00:00:00,1.527,0.185,0.114,18.35
2019/03/30 01:00:00,0.29,0.018,0.05,15.854
2019/03/30 02:00:00,0,0,0,13.386
2019/03/30 03:00:00,0,0,0,12.468
2019/03/30 04:00:00,0,0,0,11.843
2019/03/30 05:00:00,0,0,0,11.256
2019/03/30 06:00:00,0,0,0,10.761
2019/03/30 07:00:00,0,0,0,10.353
2019/03/30 08:00:00,0,0,0,9.981
2019/03/30 09:00:00,0,0,0,9.662
2019/03/30 10:00:00,0,0,0,9.41
2019/03/30 11:00:00,0,0,0,9.166
2019/03/30 12:00:00,0,0,0,8.851
2019/03/30 13:00:00,0,0,0.003,8.602
2019/03/30 14:00:00,0.623,0.063,0.064,10.405
2019/03/30 15:00:00,2.012,0.279,0.105,13.641
